HMDB0008020	0.124298307727056	4.39727952476523e-4
HMDB0007893	-0.120495154381091	6.57620921772796e-4
HMDB0007883	0.117786086991744	8.69931392731365e-4
HMDB0008054	0.116009301172027	0.00104190914357191
HMDB0000092	-0.114922612796851	0.00116203877504523
HMDB0013422	-0.114642037840117	0.00119506608694398
HMDB0042078	0.112234830067192	0.00151610067802217
HMDB0013465	0.108908217664665	0.00209090326728664
HMDB0000812	-0.108697053660625	0.00213339295838007
HMDB0054110	0.107915159638118	0.00229769429341461
HMDB0051030	0.102157474318434	0.00391116366960178
HMDB0000296	-0.102154719534683	0.00391213552895811
HMDB0000555	-0.100806863224136	0.00441476442660953
HMDB0005379	0.100708183704057	0.00445376382288698
HMDB0007988	0.0983478470599471	0.00548448216625752
HMDB0000452	-0.0982928434085414	0.00551087583711293
HMDB0010521	0.0980323157152201	0.00563745187506461
HMDB0010383	0.0956599072019058	0.00691619410244114
HMDB0000510	-0.0948107216978283	0.00743361105982167
HMDB0007872	0.0933585412579009	0.00839917839898528
HMDB0048464	0.093159852778298	0.00853964852020143
HMDB0007991	-0.0930223364215493	0.00863809461501586
HMDB0003357	-0.0923177914192719	0.00915852307009215
HMDB0000043	-0.0916328910329895	0.00969103283131701
HMDB0010379	0.0905787664880425	0.0105645118416096
HMDB0000897	0.0890164377616646	0.0119877290565165
HMDB0005362	0.0882104112702099	0.0127863341391704
HMDB0005359	0.0871536433322516	0.0139043712705793
HMDB0000208	0.0869132966969262	0.0141703664468591
HMDB0006733	-0.0864214055581917	0.014728757140658
HMDB0052410	0.0862596768489638	0.0149165322299662
HMDB0011698	-0.0850662319654596	0.0163684569891618
HMDB0010470	0.0839256297200809	0.0178704405442053
HMDB0052427	0.0832165940249076	0.0188637065079464
HMDB0013458	-0.0828236835707836	0.0194346115683456
HMDB0010423	0.082757217771902	0.0195326630135399
HMDB0013433	-0.0825018530443784	0.0199134043075815
HMDB0012107	0.0800227836399885	0.0239584889021869
HMDB0007993	-0.0798240469860618	0.0243115912357593
HMDB0052515	0.0793946477498795	0.0250899223915182
HMDB0000187	-0.0792298881571883	0.0253942321532242
HMDB0008092	-0.0787975490158838	0.026207960252018
HMDB0007874	0.0777750561319741	0.0282224435969522
HMDB0013222	0.077220941110388	0.0293687764037309
HMDB0007889	0.0767422305063642	0.030391083877003
HMDB0000714	-0.0753288037114678	0.0335893629242726
HMDB0013409	-0.073516545678985	0.0381067964541061
HMDB0005360	0.0720364668602697	0.0421693331913718
HMDB0000658	0.0718918059931252	0.0425853316572053
HMDB0007881	0.0717867375580345	0.0428896419265632
HMDB0061112	-0.0708966992275089	0.0455418177707458
HMDB0013408	-0.0704656663996128	0.0468750096559586
HMDB0008059	-0.070336935449983	0.0472794764855847
HMDB0049390	0.0700517485986975	0.0481859627093147
HMDB0013413	-0.0696061342109491	0.0496315302121054
HMDB0000011	-0.0695424202617684	0.0498411541833665
HMDB0006731	-0.0687312744645047	0.0525752721645963
HMDB0010434	0.0682689339778201	0.0541889103561939
HMDB0000176	-0.0676535740519644	0.0564003997682985
HMDB0054187	0.0674529069788876	0.0571375766772929
HMDB0000064	0.0673191151551003	0.057633509625253
HMDB0042133	0.0672543675736545	0.0578747922744817
HMDB0010436	0.0669560947879015	0.0589971558188638
HMDB0007248	0.0658974359429593	0.0631272854766178
HMDB0013438	-0.0637311759628561	0.0723230425575325
HMDB0008058	-0.0628774955475936	0.0762354606219879
HMDB0005363	0.0625408703241655	0.077824836773622
HMDB0052970	0.0621998567369399	0.0794622896295606
HMDB0005380	0.0617787785292536	0.0815226484202373
HMDB0008086	0.0615197650917572	0.0828113649194398
HMDB0007869	0.061374004881838	0.0835438075205338
HMDB0006736	0.0612922600321827	0.0839568603981279
HMDB0000197	-0.0606474079654055	0.0872734139674515
HMDB0052426	0.0604063928593417	0.0885397545974503
HMDB0000243	0.0601779343002149	0.0897537271991181
HMDB0052846	0.0594122528997416	0.0939201810870309
HMDB0000535	-0.0593655504439487	0.0941792398641143
HMDB0013437	-0.0591660456379452	0.09529233909891
HMDB0013423	-0.0591188008388798	0.0955574666102797
HMDB0002931	0.0590909037394968	0.0957142956681705
HMDB0042081	0.058281447174617	0.10035504701504
HMDB0049092	0.0581963872147732	0.100852931382482
HMDB0007921	0.0581142624468054	0.101335497095312
HMDB0013406	-0.0578161914669438	0.103102401894464
HMDB0013418	-0.0571160909628247	0.1073486372676
HMDB0010395	0.0571001257790726	0.107447057481934
HMDB0008688	-0.0564401668521251	0.111578269519333
HMDB0044682	0.0560600486913179	0.114013909649431
HMDB0001987	-0.0558245998207751	0.11554339938671
HMDB0000070	0.0551397255575906	0.120084015553523
HMDB0008055	0.0546029079719156	0.123739585975449
HMDB0052450	0.0542549028466688	0.126155335004929
HMDB0049397	0.0537322662006243	0.129851999146668
HMDB0048487	0.0535178294067165	0.13139279800072
HMDB0000292	0.0532854909174822	0.133078153537934
HMDB0048495	0.0532008944285813	0.13369593742386
HMDB0000267	0.0528985699284255	0.135921837200239
HMDB0052530	0.0528528097158674	0.136261226531257
HMDB0000562	-0.0523543399112221	0.140000638115235
HMDB0010439	0.0517421085738924	0.144700710774227
HMDB0005384	0.051371240128973	0.14760598366678301
HMDB0000687	-0.0512362808092851	0.148674187028596
HMDB0049121	0.0507540106821828	0.152539534257366
HMDB0245856	0.0505992686374305	0.153795815829838
HMDB0000754	-0.0505817446405108	0.153938578749879
HMDB0000094	-0.0498740809245318	0.159788086537377
HMDB0005425	0.049521782844436	0.162761996894158
HMDB0000097	-0.0490572818866545	0.16674650767319
HMDB0004953	0.0484116053342735	0.172406113208957
HMDB0013444	-0.0469328236635668	0.185906552584681
HMDB0044107	0.0462791519174131	0.192116804187722
HMDB0007890	-0.0461246061519663	0.193607079040122
HMDB0052440	0.0455506903515673	0.199215466329266
HMDB0013463	-0.0455135623436699	0.199582325430592
HMDB0000172	-0.0454540615023695	0.200171275680267
HMDB0000168	-0.0448787323023389	0.205931422100735
HMDB0004971	-0.0446551862524694	0.208201664036083
HMDB0013469	-0.0441968593963934	0.212912759743251
HMDB0001539	-0.0434459747410116	0.22079620896987
HMDB0011151	-0.0431866604212334	0.223566654539578
HMDB0094701	-0.0425938835643245	0.229992709630806
HMDB0001138	0.0419495283809866	0.237125423530492
HMDB0000766	0.0418127249513878	0.238659640719099
HMDB0012108	-0.0413206720152118	0.24423564650668
HMDB0000060	-0.0413022944201227	0.244445657846093
HMDB0000019	0.0410931917644012	0.246844107193476
HMDB0002064	0.0407407101371695	0.250924292914787
HMDB0000148	0.0404666476424636	0.25412902830388
HMDB0000259	-0.0402639092287628	0.256517959567093
HMDB0013411	-0.040200825094514	0.257264464897902
HMDB0000190	0.0394356030271073	0.266439616128113
HMDB0013402	-0.0390749905763057	0.270840418772439
HMDB0000161	0.0388783654271222	0.27326080309936
HMDB0010369	0.0385756454529871	0.277015959483125
HMDB0000407	-0.0378024382795738	0.286766095171891
HMDB0000232	0.0370631360945512	0.296302525732615
HMDB0006726	0.0369929471915623	0.29721879213754
HMDB0000201	-0.0369263977457849	0.298089292393937
HMDB0000158	0.0367578763061577	0.300301233177929
HMDB0007886	-0.0365734189761879	0.302734828916798
HMDB0000479	-0.0360322245477871	0.309950308674664
HMDB0000254	0.035918061974355	0.31148674291129
HMDB0004974	-0.0359064040891291	0.311643919832325
HMDB0000149	-0.0356946885252841	0.314507445134709
HMDB0008057	-0.035212619328979	0.321091810670261
HMDB0000289	0.0345802351875067	0.329864555238889
HMDB0000883	-0.0344962951543883	0.331040551609343
HMDB0013414	-0.0344511957782307	0.331673508399595
HMDB0000906	-0.0343720409082552	0.332786310804581
HMDB0005369	0.0342804305676421	0.334077219309197
HMDB0011697	0.0331202750469763	0.350703536558874
HMDB0010437	0.0330419821186407	0.35184411234235
HMDB0000671	-0.032381668263397	0.361556685571797
HMDB0000143	-0.032217644596713	0.363995083173309
HMDB0013462	-0.0322077073656461	0.364143140363787
HMDB0013456	0.0318348159980254	0.369726078349647
HMDB0000002	0.0317844978922868	0.370483487286976
HMDB0000564	0.0310778977557639	0.381220874540581
HMDB0002302	-0.0310541578837434	0.381584901573173
HMDB0005411	0.0309828275084879	0.382679961265044
HMDB0052442	0.030817022501556	0.385232807504443
HMDB0010386	-0.0307492645008855	0.386279038810669
HMDB0008191	0.0306136898285314	0.388377598583916
HMDB0003148	-0.0304454665999208	0.390991139247955
